VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,87594,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,83079,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,82276,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,81147,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,JPN,Japan,2020,2020,79332,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2010,2010,29123,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2011,2011,28953,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2012,2012,28759,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2013,2013,29009,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2014,2014,29526,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2015,2015,30367,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2016,2016,30820,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2017,2017,30567,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2018,2018,31297,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2019,2019,31218,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,GBR,United Kingdom,2020,2020,38015,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2010,2010,22422,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2011,2011,22414,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2012,2012,22695,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2013,2013,22861,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2014,2014,23449,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2015,2015,23626,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2016,2016,23573,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2017,2017,23699,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2018,2018,23377,,
AVDMTRTM,Treatable mortality,NBPOPUPC,Number of total deaths,CAN,Canada,2019,2019,23757,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2010,2010,38622,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2011,2011,37855,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2012,2012,37404,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2013,2013,36955,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2014,2014,36800,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2015,2015,36911,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2016,2016,37019,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2017,2017,36746,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2018,2018,36520,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2019,2019,35860,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2020,2020,45896,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ESP,Spain,2021,2021,43669,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2010,2010,54671,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2011,2011,54539,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2012,2012,56224,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2013,2013,56060,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2014,2014,59549,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2015,2015,60118,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2016,2016,63116,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2017,2017,64295,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2018,2018,66019,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2019,2019,68498,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,MEX,Mexico,2020,2020,87769,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2010,2010,3574,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2011,2011,3546,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2012,2012,3401,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2013,2013,3440,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2014,2014,3405,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2015,2015,3460,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2016,2016,3480,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2017,2017,3493,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2018,2018,3552,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2019,2019,3586,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ISR,Israel,2020,2020,4270,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2010,2010,223,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2012,2012,194,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2013,2013,194,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2014,2014,183,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2016,2016,177,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2017,2017,183,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2018,2018,170,,
AVDMTRTM,Treatable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),SVK,Slovak Republic,2019,2019,170,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2010,2010,3355,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2011,2011,3196,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2012,2012,3156,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2013,2013,3139,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2014,2014,3268,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2015,2015,3699,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2016,2016,3816,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2017,2017,3666,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2018,2018,3940,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2019,2019,4054,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,CRI,Costa Rica,2020,2020,4602,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2010,2010,78,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2011,2011,76,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2012,2012,74,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2013,2013,74,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2014,2014,71,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2015,2015,73,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2016,2016,71,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2017,2017,69,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2018,2018,69,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2019,2019,66,,
AVDMTRTM,Treatable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),DEU,Germany,2020,2020,66,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2010,2010,219,D,Difference in methodology
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2011,2011,221,D,Difference in methodology
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2012,2012,213,D,Difference in methodology
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2013,2013,244,D,Difference in methodology
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2014,2014,239,D,Difference in methodology
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2015,2015,232,D,Difference in methodology
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2016,2016,235,D,Difference in methodology
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),TUR,Türkiye,2019,2019,191,D,Difference in methodology
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2010,2010,15876,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2011,2011,15757,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2012,2012,15692,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2013,2013,15592,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2014,2014,15148,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2015,2015,15343,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2016,2016,14997,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2017,2017,14789,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,BEL,Belgium,2018,2018,14772,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2010,2010,16782,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2011,2011,16487,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2012,2012,17268,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2013,2013,17193,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2014,2014,17126,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2015,2015,18003,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2016,2016,18776,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2017,2017,18469,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2018,2018,19652,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2019,2019,19508,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,COL,Colombia,2020,2020,21495,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2010,2010,6881,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2011,2011,6686,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2012,2012,6547,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2013,2013,6526,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2014,2014,6168,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2015,2015,6062,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2016,2016,6276,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2017,2017,6086,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2018,2018,6139,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2019,2019,5959,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,FIN,Finland,2020,2020,6142,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2010,2010,225,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2011,2011,224,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2012,2012,221,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2013,2013,219,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2014,2014,214,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2015,2015,210,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2016,2016,207,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2017,2017,202,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2018,2018,195,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2019,2019,188,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),BRA,Brazil,2020,2020,257,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2010,2010,365,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2011,2011,336,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2012,2012,303,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2013,2013,277,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2014,2014,269,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2015,2015,261,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2016,2016,247,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2017,2017,239,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),ZAF,South Africa,2018,2018,232,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2010,2010,153,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2011,2011,151,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2012,2012,144,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2013,2013,146,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2014,2014,147,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2015,2015,148,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2016,2016,143,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2017,2017,142,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2018,2018,139,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2019,2019,145,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2020,2020,133,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),AUS,Australia,2021,2021,133,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2010,2010,9986,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2011,2011,10022,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2012,2012,9962,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2013,2013,9716,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2014,2014,9755,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2015,2015,10218,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2016,2016,9564,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2017,2017,9951,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2018,2018,9763,,
AVDMPRVM,Preventable mortality,NBFEMEPF,Number of female deaths,HUN,Hungary,2019,2019,9768,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2010,2010,12251,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2011,2011,12228,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2012,2012,11747,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2013,2013,11910,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2014,2014,11604,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2015,2015,11862,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2016,2016,11792,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2017,2017,11790,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2018,2018,11826,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2019,2019,11630,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2020,2020,11730,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ESP,Spain,2021,2021,11488,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),IRL,Ireland,2010,2010,129,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),IRL,Ireland,2011,2011,132,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),IRL,Ireland,2012,2012,128,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),IRL,Ireland,2013,2013,125,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),IRL,Ireland,2014,2014,122,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),IRL,Ireland,2015,2015,115,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),IRL,Ireland,2018,2018,109,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUS,Australia,2010,2010,6383,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUS,Australia,2011,2011,6333,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUS,Australia,2012,2012,6182,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUS,Australia,2013,2013,6267,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,AUS,Australia,2014,2014,6344,,
